Sensors: ['0x40', '0x41', '0x44', '0x45']
Time [s]	PT104 [°C]	R_0 [Ω]	I_0 [A]	V_0 [V]	R_1 [Ω]	I_1 [A]	V_1 [V]	R_2 [Ω]	I_2 [A]	V_2 [V]	R_3 [Ω]	I_3 [A]	V_3 [V]
21671.840	25.317	21382	1.55180e-04	3.31797	21598	1.53530e-04	3.31602	21735	1.52510e-04	3.31484	21474	1.54350e-04	3.31445
21672.895	25.318	21366	1.55300e-04	3.31797	21621	1.53360e-04	3.31582	21701	1.52740e-04	3.31465	21473	1.54340e-04	3.31426
21673.948	25.318	21392	1.55100e-04	3.31797	21608	1.53460e-04	3.31582	21711	1.52670e-04	3.31465	21504	1.54130e-04	3.31445
21675.003	25.319	21390	1.55090e-04	3.31738	21593	1.53560e-04	3.31582	21724	1.52580e-04	3.31465	21471	1.54370e-04	3.31445
21676.057	25.319	21395	1.55090e-04	3.31816	21619	1.53360e-04	3.31543	21721	1.52600e-04	3.31465	21495	1.54170e-04	3.31387
21677.111	25.319	21379	1.55200e-04	3.31797	21604	1.53500e-04	3.31621	21727	1.52570e-04	3.31484	21457	1.54480e-04	3.31465
21678.165	25.336	21377	1.55200e-04	3.31777	21579	1.53670e-04	3.31602	21732	1.52520e-04	3.31465	21468	1.54390e-04	3.31445
21679.219	25.336	21371	1.55250e-04	3.31797	21585	1.53610e-04	3.31562	21707	1.52700e-04	3.31465	21491	1.54230e-04	3.31445
21680.273	25.336	21392	1.55110e-04	3.31816	21576	1.53690e-04	3.31602	21712	1.52660e-04	3.31465	21464	1.54410e-04	3.31426
21681.327	25.333	21386	1.55150e-04	3.31797	21576	1.53680e-04	3.31582	21700	1.52750e-04	3.31465	21481	1.54290e-04	3.31445
21682.381	25.333	21375	1.55230e-04	3.31797	21596	1.53540e-04	3.31582	21713	1.52660e-04	3.31465	21448	1.54530e-04	3.31426
21683.436	25.341	21389	1.55130e-04	3.31797	21602	1.53510e-04	3.31602	21716	1.52630e-04	3.31465	21463	1.54430e-04	3.31445
21684.489	25.341	21408	1.54980e-04	3.31797	21598	1.53530e-04	3.31582	21696	1.52780e-04	3.31465	21487	1.54260e-04	3.31445
21685.544	25.341	21396	1.55070e-04	3.31777	21582	1.53640e-04	3.31582	21707	1.52700e-04	3.31465	21470	1.54370e-04	3.31426
21686.598	25.349	21376	1.55220e-04	3.31797	21602	1.53510e-04	3.31602	21700	1.52750e-04	3.31465	21456	1.54480e-04	3.31445
21687.652	25.349	21388	1.55130e-04	3.31797	21596	1.53540e-04	3.31602	21698	1.52760e-04	3.31465	21464	1.54410e-04	3.31426
21688.706	25.345	21370	1.55260e-04	3.31797	21568	1.53740e-04	3.31582	21698	1.52760e-04	3.31465	21441	1.54580e-04	3.31445
21689.760	25.345	21384	1.55150e-04	3.31777	21585	1.53610e-04	3.31562	21715	1.52650e-04	3.31465	21429	1.54670e-04	3.31445
21690.814	25.345	21357	1.55360e-04	3.31797	21599	1.53520e-04	3.31582	21683	1.52870e-04	3.31465	21458	1.54460e-04	3.31445
21691.868	25.354	21359	1.55350e-04	3.31797	21590	1.53580e-04	3.31582	21682	1.52880e-04	3.31465	21468	1.54390e-04	3.31445
21692.923	25.354	21361	1.55320e-04	3.31777	21580	1.53650e-04	3.31582	21681	1.52890e-04	3.31465	21450	1.54500e-04	3.31406
21693.976	25.354	21363	1.55310e-04	3.31797	21589	1.53600e-04	3.31602	21675	1.52920e-04	3.31465	21464	1.54430e-04	3.31465
21695.031	25.354	21339	1.55480e-04	3.31777	21573	1.53700e-04	3.31562	21692	1.52800e-04	3.31445	21432	1.54650e-04	3.31445
21696.085	25.354	21354	1.55390e-04	3.31816	21588	1.53600e-04	3.31602	21645	1.53150e-04	3.31484	21461	1.54440e-04	3.31426
21697.139	25.358	21302	1.55760e-04	3.31797	21557	1.53820e-04	3.31582	21667	1.52980e-04	3.31465	21437	1.54610e-04	3.31445
21698.193	25.358	21340	1.55480e-04	3.31777	21538	1.53950e-04	3.31582	21686	1.52850e-04	3.31465	21443	1.54570e-04	3.31445
21699.247	25.358	21353	1.55390e-04	3.31797	21557	1.53820e-04	3.31582	21673	1.52950e-04	3.31484	21417	1.54750e-04	3.31426
21700.301	25.377	21341	1.55470e-04	3.31797	21580	1.53660e-04	3.31602	21652	1.53090e-04	3.31465	21429	1.54670e-04	3.31445
21701.355	25.377	21328	1.55570e-04	3.31797	21584	1.53630e-04	3.31582	21687	1.52840e-04	3.31465	21464	1.54420e-04	3.31445
21702.409	25.367	21356	1.55350e-04	3.31758	21552	1.53850e-04	3.31582	21692	1.52800e-04	3.31445	21425	1.54690e-04	3.31426
21703.463	25.367	21353	1.55380e-04	3.31797	21558	1.53810e-04	3.31582	21669	1.52970e-04	3.31465	21422	1.54710e-04	3.31426
21704.517	25.367	21324	1.55600e-04	3.31797	21529	1.54020e-04	3.31582	21681	1.52880e-04	3.31465	21430	1.54660e-04	3.31445
21705.572	25.385	21339	1.55480e-04	3.31777	21561	1.53790e-04	3.31582	21652	1.53090e-04	3.31465	21417	1.54760e-04	3.31445
21706.625	25.385	21329	1.55550e-04	3.31777	21562	1.53790e-04	3.31602	21675	1.52920e-04	3.31465	21414	1.54780e-04	3.31445
21707.679	25.378	21317	1.55640e-04	3.31777	21556	1.53820e-04	3.31582	21670	1.52960e-04	3.31465	21407	1.54830e-04	3.31445
21708.734	25.378	21334	1.55530e-04	3.31797	21557	1.53820e-04	3.31582	21659	1.53030e-04	3.31445	21415	1.54760e-04	3.31406
21709.788	25.378	21340	1.55470e-04	3.31777	21526	1.54040e-04	3.31582	21645	1.53130e-04	3.31445	21394	1.54920e-04	3.31445
21710.842	25.380	21326	1.55580e-04	3.31797	21530	1.54010e-04	3.31582	21672	1.52940e-04	3.31465	21431	1.54650e-04	3.31426
21711.896	25.380	21307	1.55720e-04	3.31797	21525	1.54050e-04	3.31582	21644	1.53140e-04	3.31465	21432	1.54650e-04	3.31445
21712.950	25.390	21335	1.55520e-04	3.31797	21524	1.54060e-04	3.31602	21662	1.53020e-04	3.31484	21404	1.54840e-04	3.31426
21714.004	25.390	21331	1.55540e-04	3.31797	21532	1.53990e-04	3.31582	21655	1.53070e-04	3.31465	21413	1.54780e-04	3.31445
21715.058	25.390	21344	1.55450e-04	3.31797	21555	1.53840e-04	3.31602	21656	1.53060e-04	3.31465	21425	1.54700e-04	3.31445
21716.112	25.391	21353	1.55380e-04	3.31777	21539	1.53930e-04	3.31562	21677	1.52900e-04	3.31445	21422	1.54710e-04	3.31426
21717.166	25.391	21335	1.55520e-04	3.31797	21559	1.53810e-04	3.31602	21675	1.52930e-04	3.31484	21415	1.54760e-04	3.31426
21718.220	25.391	21316	1.55650e-04	3.31777	21534	1.53980e-04	3.31582	21647	1.53110e-04	3.31445	21403	1.54860e-04	3.31445
21719.275	25.391	21300	1.55780e-04	3.31816	21552	1.53850e-04	3.31582	21642	1.53160e-04	3.31484	21416	1.54760e-04	3.31426
21720.329	25.391	21333	1.55510e-04	3.31758	21523	1.54060e-04	3.31582	21638	1.53180e-04	3.31445	21418	1.54730e-04	3.31406
21721.382	25.388	21333	1.55540e-04	3.31816	21545	1.53910e-04	3.31602	21650	1.53110e-04	3.31484	21410	1.54820e-04	3.31465
21722.437	25.388	21311	1.55690e-04	3.31797	21539	1.53950e-04	3.31602	21651	1.53100e-04	3.31465	21421	1.54730e-04	3.31445
21723.491	25.388	21291	1.55830e-04	3.31777	21520	1.54080e-04	3.31582	21633	1.53210e-04	3.31445	21422	1.54710e-04	3.31406
21724.545	25.403	21296	1.55810e-04	3.31797	21528	1.54030e-04	3.31602	21647	1.53120e-04	3.31465	21418	1.54750e-04	3.31445
21725.599	25.403	21302	1.55760e-04	3.31797	21518	1.54100e-04	3.31602	21618	1.53330e-04	3.31465	21383	1.55000e-04	3.31445
21726.653	25.415	21326	1.55580e-04	3.31777	21507	1.54160e-04	3.31562	21611	1.53370e-04	3.31445	21403	1.54830e-04	3.31387
21727.707	25.415	21333	1.55530e-04	3.31797	21519	1.54100e-04	3.31602	21635	1.53220e-04	3.31484	21413	1.54800e-04	3.31465
21728.762	25.402	21314	1.55670e-04	3.31797	21522	1.54070e-04	3.31582	21637	1.53200e-04	3.31465	21420	1.54720e-04	3.31426
21729.815	25.402	21298	1.55790e-04	3.31797	21539	1.53950e-04	3.31582	21651	1.53090e-04	3.31465	21401	1.54870e-04	3.31445
21730.870	25.402	21290	1.55850e-04	3.31797	21520	1.54080e-04	3.31582	21653	1.53080e-04	3.31465	21409	1.54800e-04	3.31426
21731.924	25.420	21325	1.55590e-04	3.31797	21525	1.54050e-04	3.31582	21639	1.53180e-04	3.31465	21406	1.54830e-04	3.31426
21732.978	25.420	21312	1.55690e-04	3.31797	21543	1.53920e-04	3.31582	21650	1.53100e-04	3.31465	21402	1.54870e-04	3.31445
21734.032	25.422	21299	1.55770e-04	3.31777	21513	1.54130e-04	3.31582	21646	1.53130e-04	3.31465	21402	1.54860e-04	3.31426
21735.086	25.422	21303	1.55750e-04	3.31797	21522	1.54070e-04	3.31582	21633	1.53220e-04	3.31465	21399	1.54880e-04	3.31426
21736.140	25.422	21299	1.55770e-04	3.31777	21554	1.53840e-04	3.31582	21609	1.53380e-04	3.31445	21413	1.54790e-04	3.31445
21737.194	25.419	21312	1.55690e-04	3.31797	21511	1.54140e-04	3.31562	21603	1.53440e-04	3.31465	21375	1.55050e-04	3.31426
21738.248	25.419	21305	1.55750e-04	3.31816	21505	1.54190e-04	3.31602	21615	1.53370e-04	3.31504	21398	1.54890e-04	3.31426
21739.302	25.419	21317	1.55650e-04	3.31797	21504	1.54210e-04	3.31602	21613	1.53360e-04	3.31465	21392	1.54940e-04	3.31445
21740.356	25.426	21275	1.55950e-04	3.31797	21510	1.54160e-04	3.31602	21612	1.53380e-04	3.31484	21377	1.55050e-04	3.31445
21741.411	25.426	21297	1.55780e-04	3.31777	21527	1.54030e-04	3.31582	21632	1.53230e-04	3.31465	21385	1.54990e-04	3.31445
21742.464	25.426	21263	1.56030e-04	3.31777	21500	1.54230e-04	3.31582	21610	1.53390e-04	3.31465	21388	1.54970e-04	3.31445
21743.518	25.435	21295	1.55810e-04	3.31797	21504	1.54180e-04	3.31562	21602	1.53440e-04	3.31465	21394	1.54920e-04	3.31426
21744.573	25.435	21301	1.55770e-04	3.31797	21494	1.54280e-04	3.31602	21614	1.53360e-04	3.31484	21399	1.54890e-04	3.31445
21745.627	25.433	21251	1.56130e-04	3.31797	21508	1.54180e-04	3.31602	21647	1.53110e-04	3.31445	21362	1.55160e-04	3.31445
21746.681	25.433	21284	1.55890e-04	3.31797	21494	1.54260e-04	3.31562	21637	1.53190e-04	3.31465	21367	1.55100e-04	3.31406
21747.735	25.448	21299	1.55770e-04	3.31777	21493	1.54270e-04	3.31582	21609	1.53390e-04	3.31445	21386	1.54990e-04	3.31465
21748.789	25.448	21282	1.55900e-04	3.31797	21489	1.54310e-04	3.31602	21595	1.53500e-04	3.31484	21373	1.55070e-04	3.31426
21749.843	25.448	21270	1.56000e-04	3.31797	21501	1.54220e-04	3.31582	21608	1.53400e-04	3.31465	21381	1.55020e-04	3.31445
21750.897	25.450	21288	1.55850e-04	3.31777	21465	1.54470e-04	3.31582	21598	1.53470e-04	3.31465	21394	1.54920e-04	3.31445
21751.951	25.450	21284	1.55880e-04	3.31777	21471	1.54430e-04	3.31562	21600	1.53450e-04	3.31445	21356	1.55190e-04	3.31426
21753.005	25.448	21293	1.55820e-04	3.31777	21475	1.54400e-04	3.31582	21604	1.53430e-04	3.31465	21368	1.55100e-04	3.31426
21754.059	25.448	21286	1.55880e-04	3.31797	21473	1.54420e-04	3.31582	21601	1.53460e-04	3.31484	21360	1.55170e-04	3.31445
21755.114	25.448	21280	1.55920e-04	3.31797	21476	1.54400e-04	3.31582	21596	1.53480e-04	3.31465	21356	1.55200e-04	3.31445
21756.168	25.465	21262	1.56040e-04	3.31777	21456	1.54540e-04	3.31582	21599	1.53460e-04	3.31465	21356	1.55200e-04	3.31445
21757.222	25.465	21275	1.55960e-04	3.31797	21492	1.54280e-04	3.31582	21617	1.53330e-04	3.31465	21343	1.55280e-04	3.31426
21758.276	25.465	21291	1.55830e-04	3.31777	21489	1.54300e-04	3.31582	21613	1.53370e-04	3.31465	21348	1.55260e-04	3.31445
21759.330	25.467	21257	1.56080e-04	3.31777	21487	1.54320e-04	3.31582	21607	1.53410e-04	3.31465	21368	1.55110e-04	3.31426
21760.384	25.467	21284	1.55870e-04	3.31758	21512	1.54130e-04	3.31582	21570	1.53650e-04	3.31426	21342	1.55290e-04	3.31426
21761.438	25.463	21252	1.56140e-04	3.31816	21472	1.54430e-04	3.31582	21574	1.53650e-04	3.31484	21325	1.55420e-04	3.31426
21762.493	25.463	21278	1.55940e-04	3.31797	21485	1.54340e-04	3.31602	21581	1.53590e-04	3.31465	21338	1.55330e-04	3.31445
21763.546	25.463	21249	1.56140e-04	3.31777	21477	1.54380e-04	3.31562	21595	1.53470e-04	3.31426	21379	1.55010e-04	3.31406
21764.600	25.474	21252	1.56120e-04	3.31797	21485	1.54330e-04	3.31582	21600	1.53450e-04	3.31465	21325	1.55430e-04	3.31465
21765.655	25.474	21264	1.56050e-04	3.31816	21465	1.54480e-04	3.31602	21570	1.53680e-04	3.31484	21348	1.55250e-04	3.31426
21766.709	25.472	21259	1.56060e-04	3.31777	21464	1.54470e-04	3.31562	21576	1.53610e-04	3.31445	21353	1.55210e-04	3.31426
21767.763	25.472	21271	1.55990e-04	3.31797	21475	1.54420e-04	3.31602	21598	1.53480e-04	3.31484	21354	1.55220e-04	3.31445
21768.817	25.472	21259	1.56060e-04	3.31777	21459	1.54520e-04	3.31582	21564	1.53710e-04	3.31465	21332	1.55370e-04	3.31426
21769.871	25.488	21270	1.55980e-04	3.31777	21447	1.54600e-04	3.31582	21577	1.53620e-04	3.31465	21343	1.55280e-04	3.31426
21770.925	25.488	21251	1.56130e-04	3.31797	21457	1.54530e-04	3.31582	21536	1.53910e-04	3.31465	21362	1.55140e-04	3.31426
21771.979	25.495	21283	1.55900e-04	3.31797	21465	1.54480e-04	3.31602	21594	1.53500e-04	3.31465	21337	1.55350e-04	3.31465
21773.033	25.495	21273	1.55970e-04	3.31797	21460	1.54510e-04	3.31582	21569	1.53680e-04	3.31465	21315	1.55500e-04	3.31445
21774.087	25.495	21253	1.56110e-04	3.31777	21487	1.54320e-04	3.31582	21573	1.53650e-04	3.31465	21312	1.55520e-04	3.31445
21775.141	25.500	21238	1.56230e-04	3.31797	21467	1.54460e-04	3.31582	21591	1.53520e-04	3.31465	21311	1.55530e-04	3.31445
21776.196	25.500	21247	1.56160e-04	3.31797	21472	1.54430e-04	3.31582	21571	1.53660e-04	3.31465	21341	1.55310e-04	3.31445
21777.250	25.497	21220	1.56350e-04	3.31777	21462	1.54500e-04	3.31582	21530	1.53960e-04	3.31465	21342	1.55300e-04	3.31445
21778.304	25.497	21233	1.56250e-04	3.31758	21458	1.54520e-04	3.31562	21559	1.53750e-04	3.31465	21328	1.55400e-04	3.31445
21779.357	25.497	21225	1.56330e-04	3.31797	21450	1.54600e-04	3.31602	21551	1.53800e-04	3.31465	21323	1.55430e-04	3.31426
21780.412	25.497	21242	1.56190e-04	3.31777	21435	1.54680e-04	3.31562	21564	1.53720e-04	3.31484	21311	1.55520e-04	3.31426
21781.466	25.491	21215	1.56410e-04	3.31816	21428	1.54750e-04	3.31602	21541	1.53880e-04	3.31465	21342	1.55290e-04	3.31426
21782.520	25.491	21231	1.56280e-04	3.31797	21430	1.54740e-04	3.31602	21542	1.53880e-04	3.31484	21332	1.55380e-04	3.31445
21783.574	25.492	21220	1.56360e-04	3.31797	21434	1.54700e-04	3.31582	21554	1.53780e-04	3.31465	21332	1.55370e-04	3.31445
21784.628	25.492	21248	1.56140e-04	3.31777	21440	1.54660e-04	3.31582	21564	1.53720e-04	3.31465	21333	1.55360e-04	3.31426
21785.682	25.517	21233	1.56260e-04	3.31797	21422	1.54780e-04	3.31582	21551	1.53810e-04	3.31465	21309	1.55540e-04	3.31445
21786.736	25.517	21242	1.56200e-04	3.31797	21439	1.54660e-04	3.31582	21528	1.53970e-04	3.31465	21318	1.55480e-04	3.31445
21787.790	25.506	21241	1.56210e-04	3.31797	21431	1.54720e-04	3.31582	21565	1.53710e-04	3.31465	21321	1.55450e-04	3.31426
21788.844	25.506	21232	1.56250e-04	3.31758	21405	1.54910e-04	3.31582	21552	1.53800e-04	3.31465	21316	1.55490e-04	3.31426
21789.899	25.506	21176	1.56690e-04	3.31797	21409	1.54880e-04	3.31582	21538	1.53880e-04	3.31426	21296	1.55630e-04	3.31426
21790.952	25.517	21222	1.56340e-04	3.31777	21426	1.54750e-04	3.31562	21543	1.53870e-04	3.31484	21298	1.55610e-04	3.31426
21792.006	25.517	21209	1.56440e-04	3.31797	21453	1.54570e-04	3.31602	21540	1.53880e-04	3.31445	21303	1.55590e-04	3.31445
21793.061	25.517	21229	1.56290e-04	3.31797	21458	1.54520e-04	3.31582	21548	1.53840e-04	3.31484	21324	1.55410e-04	3.31406
21794.115	25.510	21230	1.56280e-04	3.31797	21441	1.54660e-04	3.31602	21535	1.53920e-04	3.31465	21310	1.55530e-04	3.31445
21795.169	25.510	21226	1.56310e-04	3.31797	21433	1.54700e-04	3.31582	21558	1.53750e-04	3.31465	21298	1.55610e-04	3.31426
21796.223	25.528	21222	1.56340e-04	3.31777	21418	1.54810e-04	3.31562	21531	1.53940e-04	3.31465	21316	1.55480e-04	3.31426
21797.277	25.528	21214	1.56410e-04	3.31797	21409	1.54870e-04	3.31562	21553	1.53790e-04	3.31465	21281	1.55740e-04	3.31426
21798.331	25.528	21209	1.56440e-04	3.31797	21422	1.54790e-04	3.31602	21531	1.53950e-04	3.31465	21305	1.55580e-04	3.31465
21799.385	25.529	21210	1.56430e-04	3.31777	21410	1.54870e-04	3.31582	21555	1.53770e-04	3.31465	21300	1.55600e-04	3.31426
21800.440	25.529	21197	1.56530e-04	3.31797	21413	1.54860e-04	3.31602	21525	1.54000e-04	3.31484	21288	1.55690e-04	3.31445
21801.494	25.529	21206	1.56460e-04	3.31777	21408	1.54890e-04	3.31582	21543	1.53860e-04	3.31465	21294	1.55650e-04	3.31445
21802.548	25.546	21191	1.56570e-04	3.31797	21433	1.54690e-04	3.31543	21535	1.53900e-04	3.31426	21294	1.55640e-04	3.31406
21803.602	25.546	21214	1.56410e-04	3.31797	21439	1.54670e-04	3.31602	21537	1.53920e-04	3.31484	21297	1.55640e-04	3.31465
21804.656	25.538	21211	1.56430e-04	3.31797	21396	1.54980e-04	3.31602	21522	1.54020e-04	3.31484	21296	1.55630e-04	3.31445
21805.710	25.538	21196	1.56530e-04	3.31777	21396	1.54970e-04	3.31562	21530	1.53950e-04	3.31465	21270	1.55810e-04	3.31406
21806.764	25.538	21198	1.56510e-04	3.31777	21404	1.54930e-04	3.31602	21535	1.53910e-04	3.31445	21295	1.55650e-04	3.31445
21807.818	25.538	21219	1.56360e-04	3.31797	21392	1.55000e-04	3.31582	21523	1.54000e-04	3.31445	21286	1.55700e-04	3.31426
21808.872	25.538	21212	1.56410e-04	3.31777	21427	1.54750e-04	3.31582	21523	1.54020e-04	3.31484	21275	1.55790e-04	3.31445
21809.926	25.546	21199	1.56520e-04	3.31797	21414	1.54850e-04	3.31602	21526	1.53970e-04	3.31445	21283	1.55720e-04	3.31426
21810.980	25.546	21220	1.56350e-04	3.31777	21410	1.54870e-04	3.31582	21515	1.54070e-04	3.31484	21258	1.55910e-04	3.31445
21812.034	25.543	21193	1.56550e-04	3.31777	21399	1.54950e-04	3.31562	21531	1.53950e-04	3.31465	21285	1.55710e-04	3.31426
21813.089	25.543	21201	1.56500e-04	3.31797	21388	1.55040e-04	3.31602	21504	1.54130e-04	3.31445	21296	1.55640e-04	3.31445
21814.142	25.543	21182	1.56640e-04	3.31797	21397	1.54970e-04	3.31582	21519	1.54050e-04	3.31484	21300	1.55620e-04	3.31465
21815.197	25.551	21185	1.56620e-04	3.31797	21383	1.55060e-04	3.31562	21510	1.54100e-04	3.31465	21300	1.55610e-04	3.31445
21816.251	25.551	21184	1.56630e-04	3.31797	21383	1.55080e-04	3.31602	21531	1.53950e-04	3.31465	21279	1.55760e-04	3.31445
21817.305	25.551	21183	1.56630e-04	3.31797	21423	1.54780e-04	3.31582	21539	1.53890e-04	3.31465	21275	1.55790e-04	3.31445
21818.359	25.559	21190	1.56580e-04	3.31797	21396	1.54970e-04	3.31582	21509	1.54110e-04	3.31465	21270	1.55820e-04	3.31445
21819.413	25.559	21185	1.56610e-04	3.31777	21391	1.55010e-04	3.31582	21486	1.54270e-04	3.31465	21254	1.55950e-04	3.31445
21820.467	25.562	21184	1.56610e-04	3.31777	21396	1.54970e-04	3.31582	21516	1.54060e-04	3.31465	21286	1.55710e-04	3.31445
21821.521	25.562	21192	1.56560e-04	3.31777	21396	1.54970e-04	3.31582	21487	1.54260e-04	3.31465	21264	1.55860e-04	3.31426
21822.575	25.562	21189	1.56590e-04	3.31797	21384	1.55060e-04	3.31582	21501	1.54160e-04	3.31465	21235	1.56070e-04	3.31426
21823.629	25.574	21187	1.56600e-04	3.31797	21390	1.55020e-04	3.31582	21493	1.54220e-04	3.31465	21274	1.55790e-04	3.31426
21824.683	25.574	21195	1.56530e-04	3.31777	21411	1.54870e-04	3.31582	21511	1.54090e-04	3.31465	21260	1.55900e-04	3.31426
21825.738	25.563	21173	1.56700e-04	3.31797	21372	1.55140e-04	3.31562	21494	1.54210e-04	3.31465	21271	1.55810e-04	3.31426
21826.791	25.563	21190	1.56560e-04	3.31758	21398	1.54960e-04	3.31582	21500	1.54170e-04	3.31465	21261	1.55880e-04	3.31426
21827.846	25.563	21169	1.56740e-04	3.31797	21395	1.54970e-04	3.31562	21491	1.54230e-04	3.31445	21248	1.55980e-04	3.31426
21828.900	25.577	21172	1.56720e-04	3.31797	21371	1.55170e-04	3.31602	21520	1.54040e-04	3.31484	21256	1.55940e-04	3.31465
21829.954	25.577	21186	1.56610e-04	3.31797	21361	1.55230e-04	3.31602	21506	1.54140e-04	3.31484	21267	1.55850e-04	3.31445
21831.008	25.581	21155	1.56840e-04	3.31797	21382	1.55080e-04	3.31582	21504	1.54140e-04	3.31465	21276	1.55770e-04	3.31426
21832.062	25.581	21160	1.56800e-04	3.31777	21386	1.55050e-04	3.31582	21495	1.54210e-04	3.31465	21261	1.55880e-04	3.31426
21833.116	25.581	21138	1.56970e-04	3.31797	21367	1.55180e-04	3.31582	21514	1.54060e-04	3.31445	21246	1.56020e-04	3.31465
21834.170	25.574	21158	1.56810e-04	3.31777	21364	1.55220e-04	3.31602	21522	1.54020e-04	3.31484	21265	1.55870e-04	3.31445
21835.224	25.574	21173	1.56710e-04	3.31797	21384	1.55060e-04	3.31582	21494	1.54210e-04	3.31465	21269	1.55840e-04	3.31445
21836.278	25.574	21171	1.56720e-04	3.31797	21393	1.54990e-04	3.31582	21470	1.54390e-04	3.31465	21239	1.56060e-04	3.31445
21837.333	25.599	21160	1.56800e-04	3.31777	21382	1.55070e-04	3.31562	21476	1.54350e-04	3.31465	21250	1.55970e-04	3.31426
21838.387	25.599	21171	1.56730e-04	3.31797	21374	1.55130e-04	3.31582	21488	1.54250e-04	3.31445	21261	1.55880e-04	3.31426
21839.441	25.595	21166	1.56760e-04	3.31797	21378	1.55120e-04	3.31602	21472	1.54370e-04	3.31465	21252	1.55950e-04	3.31426
21840.495	25.595	21147	1.56880e-04	3.31758	21349	1.55320e-04	3.31582	21491	1.54230e-04	3.31465	21237	1.56070e-04	3.31445
21841.549	25.604	21166	1.56760e-04	3.31797	21403	1.54920e-04	3.31582	21484	1.54270e-04	3.31445	21242	1.56020e-04	3.31426
21842.603	25.604	21158	1.56820e-04	3.31797	21375	1.55130e-04	3.31602	21477	1.54350e-04	3.31484	21252	1.55960e-04	3.31445
21843.657	25.604	21155	1.56830e-04	3.31777	21368	1.55180e-04	3.31582	21475	1.54350e-04	3.31465	21206	1.56290e-04	3.31426
21844.711	25.601	21163	1.56770e-04	3.31777	21356	1.55260e-04	3.31582	21471	1.54380e-04	3.31465	21232	1.56100e-04	3.31426
21845.766	25.601	21137	1.56970e-04	3.31797	21345	1.55340e-04	3.31582	21469	1.54380e-04	3.31445	21244	1.56000e-04	3.31406
21846.819	25.601	21140	1.56950e-04	3.31777	21342	1.55370e-04	3.31582	21462	1.54440e-04	3.31465	21217	1.56220e-04	3.31445
21847.873	25.608	21130	1.57020e-04	3.31777	21379	1.55090e-04	3.31562	21482	1.54290e-04	3.31445	21221	1.56180e-04	3.31426
21848.927	25.608	21139	1.56960e-04	3.31797	21387	1.55040e-04	3.31582	21480	1.54320e-04	3.31484	21239	1.56050e-04	3.31445
21849.982	25.606	21138	1.56960e-04	3.31777	21347	1.55330e-04	3.31582	21462	1.54440e-04	3.31465	21212	1.56250e-04	3.31445
21851.035	25.606	21138	1.56960e-04	3.31777	21353	1.55290e-04	3.31582	21465	1.54420e-04	3.31465	21232	1.56100e-04	3.31426
21852.090	25.606	21146	1.56900e-04	3.31797	21324	1.55510e-04	3.31602	21481	1.54310e-04	3.31465	21236	1.56080e-04	3.31445
21853.144	25.615	21156	1.56830e-04	3.31797	21346	1.55340e-04	3.31582	21483	1.54290e-04	3.31465	21252	1.55950e-04	3.31426
21854.198	25.615	21145	1.56900e-04	3.31777	21341	1.55370e-04	3.31582	21469	1.54390e-04	3.31465	21246	1.56000e-04	3.31445
21855.252	25.619	21143	1.56930e-04	3.31797	21348	1.55310e-04	3.31562	21471	1.54380e-04	3.31465	21205	1.56290e-04	3.31426
21856.306	25.619	21128	1.57030e-04	3.31777	21338	1.55390e-04	3.31582	21457	1.54480e-04	3.31465	21234	1.56090e-04	3.31445
21857.360	25.619	21150	1.56880e-04	3.31797	21343	1.55360e-04	3.31582	21449	1.54540e-04	3.31465	21210	1.56260e-04	3.31426
21858.414	25.613	21128	1.57040e-04	3.31797	21349	1.55320e-04	3.31582	21463	1.54440e-04	3.31465	21227	1.56140e-04	3.31426
21859.468	25.613	21132	1.57010e-04	3.31797	21332	1.55440e-04	3.31582	21469	1.54390e-04	3.31465	21226	1.56150e-04	3.31445
21860.522	25.613	21127	1.57050e-04	3.31797	21348	1.55320e-04	3.31582	21473	1.54360e-04	3.31445	21199	1.56340e-04	3.31426
21861.577	25.634	21129	1.57020e-04	3.31758	21319	1.55520e-04	3.31543	21450	1.54530e-04	3.31465	21230	1.56110e-04	3.31426
21862.631	25.634	21117	1.57130e-04	3.31797	21327	1.55470e-04	3.31582	21483	1.54280e-04	3.31445	21211	1.56250e-04	3.31426
21863.685	25.628	21133	1.56990e-04	3.31777	21322	1.55510e-04	3.31582	21467	1.54410e-04	3.31484	21208	1.56280e-04	3.31445
21864.739	25.628	21138	1.56950e-04	3.31777	21316	1.55540e-04	3.31562	21465	1.54420e-04	3.31465	21186	1.56440e-04	3.31426
21865.793	25.639	21126	1.57050e-04	3.31797	21345	1.55360e-04	3.31602	21434	1.54640e-04	3.31445	21204	1.56330e-04	3.31465
21866.847	25.639	21097	1.57280e-04	3.31816	21311	1.55590e-04	3.31582	21416	1.54760e-04	3.31445	21241	1.56020e-04	3.31406
21867.901	25.639	21119	1.57090e-04	3.31758	21312	1.55590e-04	3.31602	21454	1.54510e-04	3.31484	21234	1.56090e-04	3.31445
21868.955	25.642	21127	1.57070e-04	3.31836	21322	1.55510e-04	3.31582	21421	1.54730e-04	3.31445	21201	1.56330e-04	3.31426
21870.009	25.642	21103	1.57230e-04	3.31797	21328	1.55480e-04	3.31602	21423	1.54750e-04	3.31504	21202	1.56330e-04	3.31465
