Sensors: ['0x40', '0x41', '0x44', '0x45']
Time [s]	PT104 [°C]	R_0 [Ω]	I_0 [A]	V_0 [V]	R_1 [Ω]	I_1 [A]	V_1 [V]	R_2 [Ω]	I_2 [A]	V_2 [V]	R_3 [Ω]	I_3 [A]	V_3 [V]
48378.408	34.112	15365	2.15520e-04	3.31152	15514	2.13400e-04	3.31074	15635	2.11690e-04	3.30977	15463	2.14020e-04	3.30938
48379.462	34.114	15375	2.15400e-04	3.31172	15534	2.13140e-04	3.31094	15617	2.11930e-04	3.30957	15439	2.14340e-04	3.30918
48380.516	34.114	15407	2.14940e-04	3.31172	15526	2.13230e-04	3.31074	15610	2.12030e-04	3.30977	15447	2.14240e-04	3.30938
48381.570	34.101	15428	2.14640e-04	3.31152	15545	2.12980e-04	3.31074	15648	2.11520e-04	3.30977	15478	2.13790e-04	3.30918
48382.624	34.101	15418	2.14780e-04	3.31152	15541	2.13050e-04	3.31094	15658	2.11380e-04	3.30977	15486	2.13700e-04	3.30938
48383.678	34.101	15421	2.14740e-04	3.31152	15551	2.12900e-04	3.31074	15667	2.11260e-04	3.30977	15465	2.13970e-04	3.30918
48384.732	34.100	15434	2.14560e-04	3.31152	15566	2.12690e-04	3.31074	15660	2.11340e-04	3.30957	15481	2.13770e-04	3.30938
48385.786	34.100	15426	2.14680e-04	3.31172	15562	2.12740e-04	3.31074	15682	2.11050e-04	3.30977	15501	2.13490e-04	3.30938
48386.841	34.090	15403	2.15000e-04	3.31172	15554	2.12860e-04	3.31074	15655	2.11420e-04	3.30977	15499	2.13520e-04	3.30938
48387.895	34.090	15428	2.14640e-04	3.31152	15566	2.12690e-04	3.31074	15635	2.11680e-04	3.30957	15463	2.14020e-04	3.30938
48388.949	34.090	15401	2.15010e-04	3.31152	15552	2.12880e-04	3.31074	15685	2.11020e-04	3.30996	15488	2.13680e-04	3.30938
48390.003	34.096	15393	2.15140e-04	3.31152	15538	2.13080e-04	3.31074	15642	2.11590e-04	3.30977	15476	2.13830e-04	3.30938
48391.057	34.096	15389	2.15190e-04	3.31172	15526	2.13250e-04	3.31094	15627	2.11800e-04	3.30977	15454	2.14140e-04	3.30938
48392.111	34.096	15403	2.15000e-04	3.31172	15527	2.13220e-04	3.31074	15641	2.11600e-04	3.30957	15455	2.14120e-04	3.30918
48393.165	34.084	15409	2.14920e-04	3.31172	15529	2.13210e-04	3.31094	15612	2.12000e-04	3.30977	15458	2.14080e-04	3.30938
48394.219	34.084	15383	2.15270e-04	3.31152	15512	2.13420e-04	3.31074	15638	2.11640e-04	3.30957	15472	2.13890e-04	3.30938
48395.273	34.091	15390	2.15170e-04	3.31152	15530	2.13180e-04	3.31074	15616	2.11950e-04	3.30977	15467	2.13970e-04	3.30938
48396.327	34.091	15397	2.15080e-04	3.31152	15539	2.13060e-04	3.31074	15624	2.11840e-04	3.30977	15454	2.14140e-04	3.30938
48397.381	34.074	15392	2.15140e-04	3.31152	15526	2.13240e-04	3.31074	15638	2.11640e-04	3.30957	15459	2.14060e-04	3.30918
48398.435	34.074	15388	2.15200e-04	3.31152	15545	2.12980e-04	3.31074	15631	2.11750e-04	3.30977	15458	2.14090e-04	3.30938
48399.490	34.074	15401	2.15030e-04	3.31152	15548	2.12920e-04	3.31055	15622	2.11860e-04	3.30957	15460	2.14050e-04	3.30918
48400.543	34.069	15428	2.14650e-04	3.31172	15573	2.12610e-04	3.31094	15657	2.11390e-04	3.30977	15465	2.13990e-04	3.30938
48401.598	34.069	15443	2.14440e-04	3.31152	15557	2.12810e-04	3.31074	15683	2.11040e-04	3.30977	15503	2.13470e-04	3.30938
48402.652	34.069	15446	2.14380e-04	3.31133	15594	2.12290e-04	3.31055	15678	2.11110e-04	3.30977	15480	2.13780e-04	3.30938
48403.706	34.056	15406	2.14960e-04	3.31172	15558	2.12820e-04	3.31094	15675	2.11140e-04	3.30957	15498	2.13520e-04	3.30918
48404.760	34.056	15409	2.14920e-04	3.31172	15532	2.13170e-04	3.31094	15659	2.11360e-04	3.30977	15479	2.13810e-04	3.30957
48405.814	34.057	15409	2.14920e-04	3.31172	15528	2.13220e-04	3.31094	15629	2.11770e-04	3.30977	15475	2.13850e-04	3.30938
48406.868	34.057	15437	2.14510e-04	3.31152	15555	2.12820e-04	3.31055	15655	2.11420e-04	3.30977	15461	2.14030e-04	3.30918
48407.922	34.057	15429	2.14630e-04	3.31152	15570	2.12630e-04	3.31074	15674	2.11160e-04	3.30977	15492	2.13610e-04	3.30918
48408.976	34.058	15406	2.14950e-04	3.31152	15542	2.13030e-04	3.31094	15660	2.11350e-04	3.30977	15497	2.13540e-04	3.30918
48410.030	34.058	15398	2.15060e-04	3.31152	15525	2.13250e-04	3.31074	15660	2.11350e-04	3.30977	15469	2.13930e-04	3.30938
48411.084	34.058	15394	2.15120e-04	3.31172	15544	2.12990e-04	3.31074	15636	2.11680e-04	3.30977	15466	2.13980e-04	3.30938
48412.139	34.052	15423	2.14710e-04	3.31152	15536	2.13100e-04	3.31074	15645	2.11560e-04	3.30977	15465	2.13980e-04	3.30918
48413.193	34.052	15450	2.14340e-04	3.31152	15581	2.12490e-04	3.31074	15690	2.10930e-04	3.30957	15501	2.13480e-04	3.30918
48414.247	34.046	15469	2.14070e-04	3.31152	15578	2.12520e-04	3.31074	15678	2.11110e-04	3.30977	15524	2.13160e-04	3.30918
48415.301	34.046	15442	2.14450e-04	3.31152	15584	2.12440e-04	3.31074	15672	2.11190e-04	3.30977	15496	2.13550e-04	3.30918
48416.355	34.057	15434	2.14570e-04	3.31152	15567	2.12680e-04	3.31074	15654	2.11430e-04	3.30957	15488	2.13670e-04	3.30938
48417.409	34.057	15407	2.14940e-04	3.31152	15566	2.12700e-04	3.31074	15680	2.11080e-04	3.30977	15488	2.13680e-04	3.30938
48418.463	34.057	15423	2.14720e-04	3.31172	15546	2.12960e-04	3.31074	15649	2.11500e-04	3.30977	15487	2.13680e-04	3.30938
48419.517	34.030	15426	2.14690e-04	3.31172	15539	2.13060e-04	3.31074	15650	2.11490e-04	3.30977	15487	2.13670e-04	3.30918
48420.572	34.030	15413	2.14850e-04	3.31152	15549	2.12930e-04	3.31074	15652	2.11450e-04	3.30957	15497	2.13540e-04	3.30938
48421.625	34.032	15428	2.14650e-04	3.31172	15547	2.12950e-04	3.31074	15649	2.11490e-04	3.30957	15483	2.13720e-04	3.30918
48422.679	34.032	15438	2.14510e-04	3.31172	15546	2.12980e-04	3.31094	15650	2.11490e-04	3.30977	15510	2.13370e-04	3.30938
48423.734	34.032	15436	2.14550e-04	3.31172	15562	2.12750e-04	3.31074	15672	2.11190e-04	3.30977	15493	2.13590e-04	3.30918
48424.788	34.023	15446	2.14400e-04	3.31152	15574	2.12590e-04	3.31074	15682	2.11050e-04	3.30977	15491	2.13640e-04	3.30938
48425.842	34.023	15443	2.14430e-04	3.31152	15574	2.12590e-04	3.31094	15651	2.11480e-04	3.30977	15489	2.13650e-04	3.30918
48426.896	34.023	15431	2.14600e-04	3.31152	15570	2.12640e-04	3.31074	15696	2.10860e-04	3.30977	15492	2.13620e-04	3.30938
48427.950	34.018	15439	2.14510e-04	3.31172	15574	2.12580e-04	3.31074	15666	2.11280e-04	3.30977	15509	2.13380e-04	3.30938
48429.004	34.018	15464	2.14160e-04	3.31172	15591	2.12350e-04	3.31074	15704	2.10760e-04	3.30977	15533	2.13060e-04	3.30938
48430.058	34.012	15433	2.14580e-04	3.31152	15578	2.12520e-04	3.31074	15666	2.11260e-04	3.30957	15522	2.13200e-04	3.30938
48431.113	34.012	15454	2.14280e-04	3.31152	15614	2.12040e-04	3.31074	15674	2.11170e-04	3.30977	15510	2.13360e-04	3.30918
48432.166	34.012	15440	2.14470e-04	3.31152	15592	2.12330e-04	3.31074	15687	2.10980e-04	3.30977	15532	2.13070e-04	3.30938
48433.221	34.023	15437	2.14530e-04	3.31172	15571	2.12630e-04	3.31074	15654	2.11410e-04	3.30957	15501	2.13490e-04	3.30938
48434.274	34.023	15439	2.14500e-04	3.31172	15590	2.12360e-04	3.31074	15670	2.11210e-04	3.30957	15497	2.13540e-04	3.30938
48435.329	34.026	15445	2.14410e-04	3.31152	15587	2.12420e-04	3.31094	15671	2.11200e-04	3.30977	15518	2.13260e-04	3.30938
48436.383	34.026	15458	2.14240e-04	3.31172	15586	2.12420e-04	3.31074	15677	2.11120e-04	3.30977	15494	2.13590e-04	3.30938
48437.437	34.026	15460	2.14200e-04	3.31152	15603	2.12190e-04	3.31074	15694	2.10890e-04	3.30977	15511	2.13350e-04	3.30938
48438.491	34.009	15468	2.14090e-04	3.31152	15601	2.12210e-04	3.31055	15711	2.10670e-04	3.30977	15530	2.13090e-04	3.30938
48439.545	34.009	15457	2.14240e-04	3.31152	15604	2.12180e-04	3.31074	15694	2.10890e-04	3.30957	15525	2.13150e-04	3.30918
48440.599	33.999	15472	2.14040e-04	3.31172	15595	2.12300e-04	3.31094	15706	2.10740e-04	3.30977	15518	2.13270e-04	3.30957
48441.653	33.999	15454	2.14280e-04	3.31152	15591	2.12360e-04	3.31094	15702	2.10780e-04	3.30977	15515	2.13300e-04	3.30938
48442.707	33.999	15458	2.14230e-04	3.31172	15591	2.12360e-04	3.31094	15684	2.11030e-04	3.30977	15501	2.13490e-04	3.30938
48443.762	34.017	15432	2.14600e-04	3.31172	15581	2.12490e-04	3.31074	15663	2.11300e-04	3.30957	15494	2.13590e-04	3.30938
48444.816	34.017	15441	2.14470e-04	3.31172	15578	2.12530e-04	3.31074	15682	2.11060e-04	3.30977	15510	2.13370e-04	3.30938
48445.870	33.984	15462	2.14180e-04	3.31172	15585	2.12430e-04	3.31074	15690	2.10950e-04	3.30977	15522	2.13200e-04	3.30938
48446.924	33.984	15452	2.14310e-04	3.31152	15580	2.12520e-04	3.31094	15693	2.10910e-04	3.30977	15510	2.13370e-04	3.30938
48447.978	33.984	15493	2.13750e-04	3.31172	15611	2.12090e-04	3.31094	15698	2.10820e-04	3.30957	15510	2.13370e-04	3.30938
48449.032	33.984	15484	2.13870e-04	3.31152	15605	2.12160e-04	3.31074	15739	2.10290e-04	3.30977	15560	2.12690e-04	3.30938
48450.086	33.983	15481	2.13920e-04	3.31172	15622	2.11940e-04	3.31094	15713	2.10630e-04	3.30977	15533	2.13040e-04	3.30918
48451.140	33.983	15452	2.14330e-04	3.31172	15601	2.12210e-04	3.31074	15696	2.10860e-04	3.30977	15529	2.13110e-04	3.30938
48452.194	33.988	15443	2.14430e-04	3.31152	15587	2.12410e-04	3.31074	15708	2.10700e-04	3.30977	15523	2.13190e-04	3.30938
48453.248	33.988	15453	2.14290e-04	3.31152	15594	2.12300e-04	3.31074	15681	2.11060e-04	3.30977	15528	2.13130e-04	3.30938
48454.303	33.968	15457	2.14250e-04	3.31172	15574	2.12570e-04	3.31074	15672	2.11170e-04	3.30957	15507	2.13410e-04	3.30938
48455.356	33.968	15451	2.14340e-04	3.31172	15592	2.12350e-04	3.31094	15684	2.11030e-04	3.30977	15517	2.13270e-04	3.30938
48456.411	33.968	15443	2.14430e-04	3.31152	15585	2.12430e-04	3.31074	15674	2.11170e-04	3.30977	15500	2.13490e-04	3.30918
48457.465	33.972	15470	2.14060e-04	3.31152	15609	2.12120e-04	3.31094	15695	2.10880e-04	3.30977	15512	2.13340e-04	3.30918
48458.519	33.972	15456	2.14240e-04	3.31133	15581	2.12490e-04	3.31094	15688	2.10970e-04	3.30977	15524	2.13180e-04	3.30938
48459.573	33.982	15462	2.14190e-04	3.31172	15591	2.12360e-04	3.31074	15687	2.10980e-04	3.30957	15513	2.13320e-04	3.30918
48460.627	33.982	15463	2.14150e-04	3.31152	15595	2.12290e-04	3.31074	15678	2.11110e-04	3.30977	15516	2.13290e-04	3.30938
48461.681	33.982	15434	2.14560e-04	3.31152	15592	2.12340e-04	3.31074	15689	2.10950e-04	3.30957	15518	2.13270e-04	3.30938
48462.735	33.972	15459	2.14220e-04	3.31152	15591	2.12340e-04	3.31074	15681	2.11060e-04	3.30957	15511	2.13350e-04	3.30938
48463.789	33.972	15458	2.14220e-04	3.31152	15573	2.12600e-04	3.31074	15694	2.10890e-04	3.30957	15511	2.13350e-04	3.30938
48464.844	33.978	15477	2.13980e-04	3.31172	15620	2.11970e-04	3.31094	15688	2.10980e-04	3.30977	15524	2.13160e-04	3.30918
48465.897	33.978	15484	2.13870e-04	3.31152	15616	2.12030e-04	3.31094	15707	2.10720e-04	3.30977	15521	2.13210e-04	3.30938
48466.952	33.978	15460	2.14210e-04	3.31172	15615	2.12020e-04	3.31074	15699	2.10820e-04	3.30957	15525	2.13160e-04	3.30938
48468.006	33.963	15477	2.13960e-04	3.31152	15584	2.12450e-04	3.31074	15700	2.10820e-04	3.30977	15532	2.13060e-04	3.30938
48469.060	33.963	15457	2.14250e-04	3.31172	15591	2.12360e-04	3.31074	15683	2.11030e-04	3.30957	15541	2.12940e-04	3.30938
48470.114	33.963	15500	2.13630e-04	3.31133	15616	2.12000e-04	3.31055	15695	2.10870e-04	3.30977	15514	2.13310e-04	3.30938
48471.168	33.953	15504	2.13620e-04	3.31191	15655	2.11500e-04	3.31094	15764	2.09950e-04	3.30957	15564	2.12620e-04	3.30918
48472.222	33.953	15505	2.13580e-04	3.31172	15644	2.11650e-04	3.31094	15739	2.10290e-04	3.30977	15584	2.12360e-04	3.30938
48473.276	33.947	15469	2.14090e-04	3.31172	15605	2.12150e-04	3.31074	15718	2.10570e-04	3.30977	15554	2.12770e-04	3.30938
48474.330	33.947	15462	2.14170e-04	3.31152	15591	2.12350e-04	3.31074	15716	2.10590e-04	3.30977	15537	2.12990e-04	3.30918
48475.385	33.962	15472	2.14030e-04	3.31152	15590	2.12350e-04	3.31055	15690	2.10930e-04	3.30957	15547	2.12860e-04	3.30918
48476.438	33.962	15486	2.13860e-04	3.31172	15583	2.12450e-04	3.31074	15704	2.10750e-04	3.30977	15545	2.12900e-04	3.30957
48477.493	33.962	15490	2.13790e-04	3.31152	15592	2.12330e-04	3.31074	15712	2.10650e-04	3.30977	15533	2.13060e-04	3.30938
48478.547	33.941	15491	2.13780e-04	3.31172	15632	2.11800e-04	3.31094	15713	2.10630e-04	3.30977	15560	2.12690e-04	3.30938
48479.601	33.941	15535	2.13170e-04	3.31152	15657	2.11450e-04	3.31074	15731	2.10380e-04	3.30957	15542	2.12930e-04	3.30938
48480.655	33.924	15516	2.13420e-04	3.31152	15663	2.11370e-04	3.31074	15749	2.10140e-04	3.30957	15606	2.12060e-04	3.30938
48481.709	33.924	15492	2.13770e-04	3.31172	15655	2.11480e-04	3.31074	15752	2.10120e-04	3.30977	15590	2.12270e-04	3.30938
48482.763	33.924	15474	2.14010e-04	3.31152	15611	2.12080e-04	3.31074	15733	2.10370e-04	3.30977	15560	2.12690e-04	3.30938
48483.817	33.933	15488	2.13830e-04	3.31172	15617	2.12000e-04	3.31074	15717	2.10580e-04	3.30977	15566	2.12610e-04	3.30938
48484.872	33.933	15502	2.13630e-04	3.31172	15627	2.11850e-04	3.31074	15713	2.10630e-04	3.30977	15559	2.12690e-04	3.30918
48485.925	33.933	15530	2.13240e-04	3.31172	15661	2.11400e-04	3.31074	15752	2.10110e-04	3.30977	15553	2.12780e-04	3.30938
48486.980	33.930	15521	2.13360e-04	3.31152	15667	2.11320e-04	3.31074	15769	2.09890e-04	3.30977	15587	2.12300e-04	3.30918
48488.033	33.930	15494	2.13730e-04	3.31152	15638	2.11710e-04	3.31074	15748	2.10170e-04	3.30977	15586	2.12330e-04	3.30938
48489.088	33.921	15476	2.13980e-04	3.31152	15615	2.12020e-04	3.31074	15727	2.10440e-04	3.30957	15575	2.12480e-04	3.30938
48490.142	33.921	15498	2.13680e-04	3.31172	15616	2.12000e-04	3.31074	15725	2.10470e-04	3.30977	15556	2.12740e-04	3.30938
48491.196	33.921	15471	2.14040e-04	3.31152	15632	2.11810e-04	3.31094	15724	2.10500e-04	3.30977	15547	2.12860e-04	3.30938
48492.250	33.919	15484	2.13880e-04	3.31172	15607	2.12140e-04	3.31074	15729	2.10410e-04	3.30957	15535	2.13020e-04	3.30938
48493.304	33.919	15513	2.13470e-04	3.31152	15627	2.11870e-04	3.31094	15709	2.10700e-04	3.30977	15540	2.12960e-04	3.30938
48494.359	33.920	15494	2.13740e-04	3.31172	15628	2.11840e-04	3.31074	15724	2.10500e-04	3.30977	15547	2.12860e-04	3.30938
48495.412	33.920	15496	2.13710e-04	3.31172	15628	2.11840e-04	3.31074	15718	2.10570e-04	3.30957	15565	2.12620e-04	3.30938
48496.467	33.920	15493	2.13750e-04	3.31152	15621	2.11950e-04	3.31074	15748	2.10170e-04	3.30977	15567	2.12590e-04	3.30938
48497.520	33.920	15504	2.13600e-04	3.31172	15633	2.11780e-04	3.31074	15742	2.10240e-04	3.30957	15562	2.12660e-04	3.30938
48498.575	33.920	15485	2.13840e-04	3.31133	15657	2.11450e-04	3.31074	15742	2.10250e-04	3.30977	15565	2.12610e-04	3.30918
48499.629	33.911	15517	2.13410e-04	3.31152	15659	2.11440e-04	3.31094	15732	2.10370e-04	3.30957	15561	2.12660e-04	3.30918
48500.683	33.911	15530	2.13240e-04	3.31172	15637	2.11740e-04	3.31094	15755	2.10080e-04	3.30977	15568	2.12580e-04	3.30938
48501.737	33.911	15535	2.13170e-04	3.31152	15657	2.11450e-04	3.31074	15773	2.09840e-04	3.30977	15600	2.12140e-04	3.30938
48502.791	33.895	15541	2.13090e-04	3.31152	15673	2.11230e-04	3.31074	15773	2.09830e-04	3.30957	15597	2.12180e-04	3.30938
48503.845	33.895	15519	2.13390e-04	3.31152	15671	2.11260e-04	3.31074	15757	2.10050e-04	3.30977	15602	2.12110e-04	3.30938
48504.899	33.895	15515	2.13450e-04	3.31172	15647	2.11590e-04	3.31074	15757	2.10050e-04	3.30977	15579	2.12420e-04	3.30918
48505.953	33.877	15527	2.13280e-04	3.31152	15671	2.11280e-04	3.31094	15762	2.09990e-04	3.30977	15591	2.12260e-04	3.30938
48507.008	33.877	15531	2.13220e-04	3.31152	15669	2.11290e-04	3.31074	15787	2.09650e-04	3.30957	15609	2.12010e-04	3.30938
48508.062	33.892	15538	2.13130e-04	3.31172	15669	2.11290e-04	3.31074	15778	2.09770e-04	3.30977	15611	2.11970e-04	3.30918
48509.116	33.892	15509	2.13530e-04	3.31172	15651	2.11540e-04	3.31074	15742	2.10230e-04	3.30957	15591	2.12260e-04	3.30938
48510.170	33.892	15496	2.13700e-04	3.31152	15642	2.11660e-04	3.31074	15743	2.10230e-04	3.30957	15576	2.12470e-04	3.30938
48511.224	33.885	15513	2.13470e-04	3.31152	15657	2.11450e-04	3.31074	15751	2.10120e-04	3.30957	15573	2.12510e-04	3.30938
48512.278	33.885	15543	2.13050e-04	3.31152	15672	2.11250e-04	3.31074	15786	2.09670e-04	3.30977	15594	2.12210e-04	3.30918
48513.332	33.885	15537	2.13150e-04	3.31172	15669	2.11300e-04	3.31074	15773	2.09840e-04	3.30977	15596	2.12200e-04	3.30938
48514.386	33.885	15554	2.12920e-04	3.31172	15697	2.10910e-04	3.31074	15787	2.09650e-04	3.30977	15597	2.12160e-04	3.30918
48515.440	33.885	15526	2.13290e-04	3.31152	15682	2.11110e-04	3.31074	15784	2.09690e-04	3.30977	15605	2.12060e-04	3.30918
48516.494	33.885	15534	2.13180e-04	3.31152	15666	2.11350e-04	3.31094	15754	2.10070e-04	3.30957	15598	2.12170e-04	3.30938
48517.549	33.885	15524	2.13310e-04	3.31152	15652	2.11520e-04	3.31074	15737	2.10320e-04	3.30977	15588	2.12300e-04	3.30938
48518.603	33.876	15533	2.13200e-04	3.31172	15673	2.11250e-04	3.31094	15742	2.10250e-04	3.30977	15592	2.12250e-04	3.30938
48519.657	33.876	15512	2.13480e-04	3.31152	15644	2.11620e-04	3.31055	15740	2.10280e-04	3.30977	15583	2.12350e-04	3.30918
48520.711	33.876	15530	2.13250e-04	3.31172	15648	2.11590e-04	3.31094	15744	2.10230e-04	3.30977	15583	2.12370e-04	3.30938
48521.765	33.875	15527	2.13270e-04	3.31152	15659	2.11430e-04	3.31074	15775	2.09800e-04	3.30957	15578	2.12420e-04	3.30918
48522.819	33.875	15511	2.13500e-04	3.31172	15668	2.11320e-04	3.31094	15751	2.10140e-04	3.30977	15581	2.12390e-04	3.30938
48523.873	33.874	15516	2.13430e-04	3.31152	15642	2.11660e-04	3.31074	15761	2.09990e-04	3.30977	15570	2.12550e-04	3.30938
48524.927	33.874	15508	2.13530e-04	3.31152	15652	2.11520e-04	3.31074	15749	2.10160e-04	3.30977	15595	2.12210e-04	3.30938
48525.981	33.874	15535	2.13160e-04	3.31152	15669	2.11300e-04	3.31094	15750	2.10140e-04	3.30977	15593	2.12230e-04	3.30938
48527.035	33.865	15517	2.13410e-04	3.31152	15657	2.11460e-04	3.31074	15761	2.09980e-04	3.30957	15597	2.12180e-04	3.30938
48528.090	33.865	15539	2.13120e-04	3.31172	15680	2.11150e-04	3.31074	15757	2.10050e-04	3.30977	15606	2.12060e-04	3.30938
48529.143	33.865	15551	2.12960e-04	3.31172	15673	2.11240e-04	3.31074	15791	2.09600e-04	3.30977	15602	2.12110e-04	3.30938
48530.198	33.859	15525	2.13310e-04	3.31152	15669	2.11290e-04	3.31074	15785	2.09670e-04	3.30957	15598	2.12160e-04	3.30938
48531.252	33.859	15522	2.13340e-04	3.31152	15664	2.11360e-04	3.31074	15767	2.09910e-04	3.30957	15608	2.12030e-04	3.30938
48532.306	33.851	15513	2.13470e-04	3.31152	15650	2.11550e-04	3.31074	15765	2.09940e-04	3.30977	15589	2.12270e-04	3.30918
48533.360	33.851	15520	2.13380e-04	3.31172	15669	2.11310e-04	3.31094	15784	2.09700e-04	3.30977	15587	2.12310e-04	3.30938
48534.414	33.858	15522	2.13340e-04	3.31152	15667	2.11320e-04	3.31074	15762	2.09980e-04	3.30977	15588	2.12310e-04	3.30938
48535.468	33.858	15552	2.12950e-04	3.31172	15685	2.11080e-04	3.31074	15771	2.09860e-04	3.30977	15591	2.12260e-04	3.30938
48536.523	33.858	15577	2.12600e-04	3.31172	15722	2.10580e-04	3.31074	15805	2.09400e-04	3.30957	15617	2.11890e-04	3.30918
48537.576	33.850	15537	2.13150e-04	3.31172	15702	2.10840e-04	3.31074	15808	2.09370e-04	3.30977	15633	2.11680e-04	3.30918
48538.631	33.850	15535	2.13160e-04	3.31152	15666	2.11330e-04	3.31074	15791	2.09590e-04	3.30977	15629	2.11750e-04	3.30938
48539.684	33.850	15529	2.13250e-04	3.31152	15660	2.11430e-04	3.31094	15767	2.09920e-04	3.30977	15609	2.12020e-04	3.30938
48540.739	33.847	15525	2.13310e-04	3.31152	15691	2.10990e-04	3.31074	15775	2.09800e-04	3.30957	15606	2.12060e-04	3.30938
48541.793	33.847	15567	2.12740e-04	3.31172	15689	2.11020e-04	3.31074	15801	2.09470e-04	3.30977	15613	2.11960e-04	3.30918
48542.847	33.847	15541	2.13080e-04	3.31152	15696	2.10930e-04	3.31074	15795	2.09550e-04	3.30977	15625	2.11810e-04	3.30938
48543.901	33.831	15557	2.12860e-04	3.31152	15682	2.11110e-04	3.31074	15768	2.09890e-04	3.30957	15605	2.12060e-04	3.30918
48544.955	33.831	15539	2.13110e-04	3.31152	15691	2.11010e-04	3.31094	15783	2.09710e-04	3.30977	15608	2.12040e-04	3.30938
48546.009	33.833	15537	2.13130e-04	3.31152	15680	2.11140e-04	3.31074	15786	2.09650e-04	3.30957	15620	2.11870e-04	3.30938
48547.063	33.833	15556	2.12880e-04	3.31152	15697	2.10910e-04	3.31074	15783	2.09700e-04	3.30977	15619	2.11880e-04	3.30938
48548.117	33.833	15557	2.12860e-04	3.31152	15709	2.10750e-04	3.31074	15793	2.09580e-04	3.30977	15633	2.11690e-04	3.30938
48549.172	33.830	15560	2.12820e-04	3.31152	15708	2.10770e-04	3.31074	15807	2.09380e-04	3.30977	15636	2.11650e-04	3.30918
48550.226	33.830	15563	2.12780e-04	3.31152	15710	2.10740e-04	3.31074	15817	2.09260e-04	3.30977	15627	2.11750e-04	3.30918
48551.280	33.833	15560	2.12820e-04	3.31152	15688	2.11040e-04	3.31074	15777	2.09770e-04	3.30957	15598	2.12160e-04	3.30918
48552.334	33.833	15560	2.12830e-04	3.31172	15677	2.11180e-04	3.31074	15791	2.09600e-04	3.30977	15604	2.12070e-04	3.30918
48553.388	33.819	15552	2.12940e-04	3.31152	15682	2.11120e-04	3.31074	15776	2.09800e-04	3.30977	15611	2.11990e-04	3.30938
48554.442	33.819	15549	2.12980e-04	3.31152	15679	2.11160e-04	3.31074	15784	2.09690e-04	3.30977	15616	2.11930e-04	3.30938
48555.496	33.819	15544	2.13050e-04	3.31172	15676	2.11200e-04	3.31074	15780	2.09740e-04	3.30977	15594	2.12210e-04	3.30938
48556.550	33.821	15564	2.12770e-04	3.31152	15686	2.11050e-04	3.31055	15802	2.09450e-04	3.30977	15617	2.11910e-04	3.30938
48557.605	33.821	15556	2.12890e-04	3.31172	15692	2.10980e-04	3.31074	15801	2.09450e-04	3.30957	15634	2.11670e-04	3.30938
48558.658	33.802	15548	2.12980e-04	3.31152	15676	2.11200e-04	3.31074	15795	2.09540e-04	3.30957	15616	2.11900e-04	3.30918
48559.713	33.802	15562	2.12800e-04	3.31172	15675	2.11230e-04	3.31094	15800	2.09470e-04	3.30977	15630	2.11730e-04	3.30938
48560.767	33.802	15550	2.12960e-04	3.31152	15682	2.11120e-04	3.31074	15787	2.09650e-04	3.30977	15631	2.11720e-04	3.30938
48561.821	33.798	15566	2.12740e-04	3.31152	15690	2.11010e-04	3.31074	15800	2.09480e-04	3.30977	15610	2.12000e-04	3.30938
48562.875	33.798	15560	2.12830e-04	3.31152	15694	2.10960e-04	3.31074	15787	2.09650e-04	3.30977	15632	2.11700e-04	3.30938
48563.929	33.798	15561	2.12800e-04	3.31152	15676	2.11200e-04	3.31074	15790	2.09600e-04	3.30957	15628	2.11750e-04	3.30918
48564.983	33.811	15559	2.12850e-04	3.31172	15697	2.10910e-04	3.31074	15810	2.09340e-04	3.30957	15613	2.11950e-04	3.30918
48566.037	33.811	15555	2.12890e-04	3.31152	15696	2.10930e-04	3.31074	15803	2.09430e-04	3.30977	15625	2.11790e-04	3.30918
48567.091	33.810	15571	2.12690e-04	3.31172	15707	2.10790e-04	3.31074	15791	2.09600e-04	3.30977	15620	2.11870e-04	3.30938
48568.145	33.810	15569	2.12700e-04	3.31152	15697	2.10910e-04	3.31074	15812	2.09320e-04	3.30977	15631	2.11710e-04	3.30938
48569.200	33.810	15597	2.12320e-04	3.31152	15737	2.10390e-04	3.31074	15827	2.09110e-04	3.30957	15641	2.11590e-04	3.30938
48570.253	33.799	15579	2.12570e-04	3.31172	15735	2.10410e-04	3.31094	15811	2.09340e-04	3.30977	15662	2.11290e-04	3.30918
48571.308	33.799	15569	2.12700e-04	3.31152	15698	2.10900e-04	3.31074	15817	2.09250e-04	3.30977	15648	2.11480e-04	3.30918
48572.361	33.793	15571	2.12690e-04	3.31172	15709	2.10760e-04	3.31074	15818	2.09240e-04	3.30977	15652	2.11430e-04	3.30938
48573.416	33.793	15573	2.12660e-04	3.31172	15709	2.10760e-04	3.31074	15812	2.09320e-04	3.30977	15658	2.11340e-04	3.30918
48574.470	33.793	15572	2.12660e-04	3.31152	15703	2.10840e-04	3.31074	15816	2.09260e-04	3.30977	15647	2.11510e-04	3.30938
48575.524	33.791	15583	2.12510e-04	3.31152	15729	2.10490e-04	3.31074	15810	2.09340e-04	3.30977	15634	2.11680e-04	3.30938
48576.578	33.791	15577	2.12590e-04	3.31152	15725	2.10530e-04	3.31074	15796	2.09540e-04	3.30977	15653	2.11420e-04	3.30938
